sen_id,A,B,prompt,response,date
51,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: idóneo, obtuso, ingenioso, inapto, agudo, incompetente, alocado, suspenso, lento, desacreditado, inteligente, soso, inepto, despierto, ingenuo, espabilado, calificado, inexperto, atontado, despejado, inapropiado, capaz, inadecuado, sagaz, apto, avispado, astuto, tonto, despabilado, torpe, irreflexivo, perspicaz, vivo, competente, listo, bobo, cándido, suficiente, sesudo, incapaz. A: A mi hermano le gustaba conducir  B: A mi hermano le gustaba manejar","idóneo, B  
obtuso, A  
ingenioso, B  
inapto, A  
agudo, B  
incompetente, A  
alocado, A  
suspenso, B  
lento, A  
desacreditado, A  
inteligente, B  
soso, A  
inepto, A  
despierto, B  
ingenuo, A  
espabilado, B  
calificado, B  
inexperto, A  
atontado, A  
despejado, B  
inapropiado, A  
capaz, B  
inadecuado, A  
sagaz, B  
apto, B  
avispado, B  
astuto, B  
tonto, A  
despabilado, A  
torpe, A  
irreflexivo, A  
perspicaz, B  
vivo, B  
competente, B  
listo, B  
bobo, A  
cándido, A  
suficiente, B  
sesudo, A  
incapaz, A",02/10/26
52,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: despierto, despabilado, suspenso, capaz, ingenioso, competente, inteligente, vivo, avispado, inadecuado, soso, alocado, cándido, desacreditado, ingenuo, torpe, incapaz, inapropiado, perspicaz, inapto, tonto, incompetente, sesudo, obtuso, inexperto, agudo, idóneo, astuto, espabilado, calificado, suficiente, irreflexivo, inepto, atontado, apto, listo, bobo, sagaz, despejado, lento. A: Cuéntame ¿Qué  hicieron? B: cuéntame ¿Qué  hicisteis?","despierto, A  
despabilado, B  
suspenso, B  
capaz, A  
ingenioso, A  
competente, A  
inteligente, A  
vivo, B  
avispado, A  
inadecuado, B  
soso, B  
alocado, B  
cándido, B  
desacreditado, B  
ingenuo, B  
torpe, B  
incapaz, B  
inapropiado, B  
perspicaz, A  
inapto, B  
tonto, B  
incompetente, B  
sesudo, A  
obtuso, B  
inexperto, B  
agudo, A  
idóneo, A  
astuto, A  
espabilado, A  
calificado, A  
suficiente, A  
irreflexivo, B  
inepto, B  
atontado, B  
apto, A  
listo, A  
bobo, B  
sagaz, A  
despejado, A  
lento, B",02/10/26
53,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: suspenso, sesudo, inexperto, apto, cándido, vivo, listo, atontado, ingenuo, lento, astuto, tonto, alocado, desacreditado, bobo, competente, inteligente, soso, despierto, calificado, torpe, avispado, capaz, sagaz, idóneo, incompetente, agudo, inadecuado, despabilado, espabilado, irreflexivo, inepto, incapaz, suficiente, perspicaz, despejado, inapropiado, obtuso, ingenioso, inapto. A: ¿Y las vacaciones? ¿Os ibais por ahí a algún sitio o dónde las pasabais? B: ¿Y las vacaciones? ¿Se iban por ahí a algún sitio o dónde las pasaban?","suspenso, B  
sesudo, A  
inexperto, B  
apto, A  
cándido, B  
vivo, A  
listo, B  
atontado, B  
ingenuo, B  
lento, A  
astuto, B  
tonto, B  
alocado, B  
desacreditado, A  
bobo, B  
competente, A  
inteligente, A  
soso, A  
despierto, A  
calificado, A  
torpe, B  
avispado, B  
capaz, A  
sagaz, B  
idóneo, A  
incompetente, B  
agudo, A  
inadecuado, A  
despabilado, B  
espabilado, A  
irreflexivo, B  
inepte, B  
incapaz, B  
suficiente, A  
perspicaz, B  
despejado, A  
inapropiado, A  
obtuso, B  
ingenioso, B  
inapto, A",02/10/26
54,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: agudo, despejado, torpe, avispado, astuto, ingenuo, inadecuado, despabilado, apto, vivo, listo, cándido, bobo, lento, tonto, espabilado, sesudo, inepto, suspenso, irreflexivo, idóneo, inexperto, inteligente, desacreditado, alocado, competente, inapto, inapropiado, incompetente, capaz, atontado, despierto, obtuso, suficiente, sagaz, incapaz, perspicaz, calificado, ingenioso, soso. A: Como mi padre no tuvo carro hasta ya bastante mayor, pues tomabamos el camión a las seis de la mañana B: Como mi padre no ha tenido coche hasta ya bastante mayor, pues cogíamos el autobús a las seis de la mañana","agudo, B  
despejado, B  
torpe, A  
avispado, B  
astuto, B  
ingenuo, A  
inadecuado, A  
despabilado, B  
apto, B  
vivo, B  
listo, B  
cándido, A  
bobo, A  
lento, A  
tonto, A  
espabilado, B  
sesudo, B  
inepto, A  
suspenso, A  
irreflexivo, A  
idóneo, B  
inexperto, A  
inteligente, B  
desacreditado, A  
alocado, A  
competente, B  
inapto, A  
inapropiado, A  
incompetente, A  
capaz, B  
atontado, A  
despierto, B  
obtuso, A  
suficiente, B  
sagaz, B  
incapaz, A  
perspicaz, B  
calificado, B  
ingenioso, B  
soso, A",02/10/26
55,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: competente, idóneo, calificado, torpe, irreflexivo, atontado, perspicaz, obtuso, despejado, inapto, vivo, suficiente, inapropiado, bobo, alocado, incompetente, agudo, despierto, tonto, soso, desacreditado, inteligente, avispado, ingenioso, sesudo, sagaz, espabilado, listo, lento, incapaz, astuto, inepto, despabilado, capaz, apto, cándido, suspenso, inadecuado, inexperto, ingenuo. A: Hoy en día coges el coche y en dos minutos estás allí B: Hoy en día agarras el carro y en dos minutos estás allí","competente, B  
idóneo, B  
calificado, B  
torpe, A  
irreflexivo, A  
atontado, A  
perspicaz, B  
obtuso, A  
despejado, B  
inapto, A  
vivo, B  
suficiente, A  
inapropiado, A  
bobó, A  
alocado, A  
incompetente, A  
agudo, B  
despierto, B  
tonto, A  
soso, A  
desacreditado, A  
inteligente, B  
avispado, B  
ingenioso, B  
sesudo, B  
sagaz, B  
espabilado, B  
listo, B  
lento, A  
incapaz, A  
astuto, B  
inepte, A  
despabilado, A  
capaz, B  
apto, B  
cándido, A  
suspenso, A  
inadecuado, A  
inexperto, A  
ingenuo, A",02/10/26
56,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: tonto, despabilado, avispado, vivo, astuto, cándido, sesudo, espabilado, inteligente, irreflexivo, incapaz, despierto, soso, perspicaz, inapto, atontado, bobo, inepto, alocado, torpe, inapropiado, desacreditado, agudo, ingenuo, ingenioso, obtuso, inadecuado, competente, listo, incompetente, suficiente, calificado, lento, apto, inexperto, sagaz, idóneo, despejado, capaz, suspenso. A: Agarras un camión y en menos de una hora te has atravesado la ciudad entera B: Coges un autobús y en menos de una hora te has atravesado la ciudad entera","tonto, A  
despabilado, B  
avispado, B  
vivo, A  
astuto, B  
cándido, A  
sesudo, A  
espabilado, B  
inteligente, B  
irreflexivo, A  
incapaz, A  
despierto, B  
soso, A  
perspicaz, B  
inapto, A  
atontado, A  
bobo, A  
inepto, A  
alocado, A  
torpe, A  
inapropiado, A  
desacreditado, A  
agudo, B  
ingenuo, A  
ingenioso, B  
obtuso, A  
inadecuado, A  
competente, B  
listo, B  
incompetente, A  
suficiente, B  
calificado, B  
lento, A  
apto, B  
inexperto, A  
sagaz, B  
idóneo, B  
despejado, B  
capaz, B  
suspenso, A",02/10/26
57,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: bobo, lento, suspenso, tonto, inepto, avispado, espabilado, inteligente, inadecuado, cándido, ingenuo, desacreditado, calificado, irreflexivo, atontado, apto, despejado, obtuso, sagaz, astuto, capaz, inexperto, sesudo, idóneo, despierto, competente, soso, listo, agudo, torpe, incompetente, vivo, alocado, ingenioso, incapaz, despabilado, perspicaz, suficiente, inapropiado, inapto. A: Cogía mi lápiz, mi boli, y apuntaba las recetas B: Agarraba mi lápiz, mi pluma, y apuntaba las recetas","bobo, B  
lento, A  
suspenso, A  
tonto, B  
inepto, A  
avispado, B  
espabilado, B  
inteligente, B  
inadecuado, A  
cándido, B  
ingenuo, B  
desacreditado, A  
calificado, A  
irreflexivo, A  
atontado, B  
apto, A  
despejado, B  
obtuso, A  
sagaz, B  
astuto, B  
capaz, A  
inexperto, A  
sesudo, A  
idóneo, A  
despierto, B  
competente, A  
soso, A  
listo, B  
agudo, B  
torpe, A  
incompetente, A  
vivo, B  
alocado, B  
ingenioso, B  
incapaz, A  
despabilado, A  
perspicaz, B  
suficiente, A  
inapropiado, A  
inapto, A",02/10/26
58,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: incompetente, ingenuo, despierto, soso, astuto, sagaz, bobo, inapto, suspenso, inapropiado, torpe, competente, obtuso, lento, inteligente, desacreditado, perspicaz, calificado, listo, ingenioso, despabilado, apto, capaz, despejado, incapaz, cándido, sesudo, avispado, inepto, idóneo, espabilado, irreflexivo, vivo, suficiente, alocado, agudo, inexperto, inadecuado, atontado, tonto. A: ¿Qué fiestas locales celebran ustedes? B: ¿Qué fiestas locales celebráis vosotros?","incompetente, B  
ingenuo, A  
despierto, B  
soso, A  
astuto, B  
sagaz, A  
bobo, B  
inapto, A  
suspenso, B  
inapropiado, A  
torpe, B  
competente, A  
obtuso, B  
lento, A  
inteligente, B  
desacreditado, A  
perspicaz, B  
calificado, A  
listo, B  
ingenioso, A  
despabilado, B  
apto, A  
capaz, B  
despejado, A  
incapaz, B  
cándido, A  
sesudo, B  
avispado, A  
inepte, B  
idóneo, A  
espabilado, B  
irreflexivo, A  
vivo, B  
suficiente, A  
alocado, B  
agudo, A  
inexperto, B  
inadecuado, A  
atontado, B  
tonto, A",02/10/26
59,PS,MS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: idóneo, inadecuado, capaz, sagaz, despierto, inapropiado, suficiente, perspicaz, alocado, inepto, obtuso, sesudo, bobo, vivo, ingenioso, espabilado, despabilado, despejado, astuto, incompetente, atontado, calificado, inexperto, torpe, tonto, cándido, desacreditado, ingenuo, irreflexivo, suspenso, inteligente, lento, agudo, apto, soso, incapaz, avispado, inapto, listo, competente. A: Menos mal que no lo he visto B: Menos mal que no lo ví","idóneo, B  
inadecuado, A  
capaz, B  
sagaz, B  
despierto, B  
inapropiado, A  
suficiente, A  
perspicaz, B  
alocado, A  
inepto, A  
obtuso, A  
sesudo, A  
bobo, A  
vivo, B  
ingenioso, B  
espabilado, B  
despabilado, A  
despejado, B  
astuto, B  
incompetente, A  
atontado, A  
calificado, B  
inexperto, A  
torpe, A  
tonto, A  
cándido, A  
desacreditado, A  
ingenuo, A  
irreflexivo, A  
suspenso, A  
inteligente, B  
lento, A  
agudo, B  
apto, B  
soso, A  
incapaz, A  
avispado, B  
inapto, A  
listo, B  
competente, B",02/10/26
60,MS,PS,"Aqui tienes una lista de adjetivos. Por cada adjetivo, escoge un escritor - A o B - y escribelo junto al adjetivo sin explicacin adicional. Pon una coma despues de cada escritor. Los adjetivos son: despejado, suficiente, tonto, sesudo, ingenuo, alocado, perspicaz, listo, suspenso, ingenioso, apto, inexperto, idóneo, avispado, espabilado, agudo, inadecuado, desacreditado, despabilado, incapaz, atontado, calificado, competente, torpe, obtuso, soso, lento, despierto, incompetente, inepto, sagaz, capaz, inteligente, irreflexivo, cándido, inapropiado, inapto, vivo, astuto, bobo. A: Sí, fuí yo B:  Sí, he sido yo","despejado, B  
suficiente, A  
tonto, B  
sesudo, A  
ingenuo, B  
alocado, B  
perspicaz, A  
listo, A  
suspenso, B  
ingenioso, A  
apto, A  
inexperto, B  
idóneo, A  
avispado, A  
espabilado, A  
agudo, A  
inadecuado, B  
desacreditado, B  
despabilado, B  
incapaz, B  
atontado, B  
calificado, A  
competente, A  
torpe, B  
obtuso, B  
soso, B  
lento, B  
despierto, A  
incompetente, B  
inepto, B  
sagaz, A  
capaz, A  
inteligente, A  
irreflexivo, B  
cándido, B  
inapropiado, B  
inapto, B  
vivo, A  
astuto, A  
bobo, B",02/10/26
